manter mantenho manténs mantém mantemos mantendes mantêm mantive mantiveste manteve mantivemos mantivestes mantiveram mantinha mantinhas mantinha mantínhamos mantínheis mantinham mantivera mantiveras mantivera mantivéramos mantivéreis mantiveram manterei manterás manterá manteremos mantereis manterão mantenha mantenhas mantenha mantenhamos mantenhais mantenham mantivesse mantivesses mantivesse mantivéssemos mantivésseis mantivessem mantiver mantiveres mantiver mantivermos mantiverdes mantiverem manter manteres manter mantermos manterdes manterem manteria manterias manteria manteríamos manteríeis manteriam mantém mantenha mantenhamos mantende mantenham mantenhas mantenha mantenhamos mantenhais mantenham mantendo mantido
ler leio lês lê lemos ledes leem li leste leu lemos lestes leram lia lias lia líamos líeis liam lera leras lera lêramos lêreis leram lerei lerás lerá leremos lereis lerão leia leias leia leiamos leiais leiam lesse lesses lesse lêssemos lêsseis lessem ler leres ler lermos lerdes lerem ler leres ler lermos lerdes lerem leria lerias leria leríamos leríeis leriam lê leia leiamos lede leiam leias leia leiamos leiais leiam lendo lido
cair caio cais cai caímos caís caem caí caíste caiu caímos caístes caíram caía caías caía caíamos caíeis caíam caíra caíras caíra caíramos caíreis caíram cairei cairás cairá cairemos caireis cairão caia caias caia caiamos caiais caiam caísse caísses caísse caíssemos caísseis caíssem cair caíres cair cairmos cairdes caírem cair caíres cair cairmos cairdes caírem cairia cairias cairia cairíamos cairíeis cairiam cai caia caiamos caí caiam caias caia caiamos caiais caiam caindo caído
pôr ponho pões põe pomos pondes põem pus puseste pôs pusemos pusestes puseram punha punhas punha púnhamos púnheis punham pusera puseras pusera puséramos puséreis puseram porei porás porá poremos poreis porão ponha ponhas ponha ponhamos ponhais ponham pusesse pusesses pusesse puséssemos pusésseis pusessem puser puseres puser pusermos puserdes puserem pôr pores pôr pormos pordes porem poria porias poria poríamos poríeis poriam põe ponha ponhamos ponde ponham ponhas ponha ponhamos ponhais ponham pondo posto
ver vejo vês vê vemos vedes veem vi viste viu vimos vistes viram via vias via víamos víeis viam vira viras vira víramos víreis viram verei verás verá veremos vereis verão veja vejas veja vejamos vejais vejam visse visses visse víssemos vísseis vissem vir vires vir virmos virdes virem ver veres ver vermos verdes verem veria verias veria veríamos veríeis veriam vê veja vejamos vede vejam vejas veja vejamos vejais vejam vendo visto
haver hei hás há havemos haveis hão houve houveste houve houvemos houvestes houveram havia havias havia havíamos havíeis haviam houvera houveras houvera houvéramos houvéreis houveram haverei haverás haverá haveremos havereis haverão haja hajas haja hajamos hajais hajam houvesse houvesses houvesse houvéssemos houvésseis houvessem houver houveres houver houvermos houverdes houverem haver haveres haver havermos haverdes haverem haveria haverias haveria haveríamos haveríeis haveriam  haja hajamos havei hajam hajas haja hajamos hajais hajam havendo havido
dar dou dás dá damos dais dão dei deste deu demos destes deram dava davas dava dávamos dáveis davam dera deras dera déramos déreis deram darei darás dará daremos dareis darão dê dês dê demos deis deem desse desses desse déssemos désseis dessem der deres der dermos derdes derem dar dares dar darmos dardes darem daria darias daria daríamos daríeis dariam dá dê demos dai deem dês dê demos deis deem dando dado
ficar
dever devo deves deve devemos deveis devem devi deveste deveu devemos devestes deveram devia devias devia devíamos devíeis deviam devera deveras devera devêramos devêreis deveram deverei deverás deverá deveremos devereis deverão deva devas deva devamos devais devam devesse devesses devesse devêssemos devêsseis devessem dever deveres dever devermos deverdes deverem dever deveres dever devermos deverdes deverem deveria deverias deveria deveríamos deveríeis deveriam deve deva devamos devei devam devas deva devamos devais devam devendo devido
passar
chegar chego chegas chega chegamos chegais chegam cheguei chegaste chegou chegamos chegastes chegaram chegava chegavas chegava chegávamos chegáveis chegavam chegara chegaras chegara chegáramos chegáreis chegaram chegarei chegarás chegará chegaremos chegareis chegarão chegue chegues chegue cheguemos chegueis cheguem chegasse chegasses chegasse chegássemos chegásseis chegassem chegar chegares chegar chegarmos chegardes chegarem chegar chegares chegar chegarmos chegardes chegarem chegaria chegarias chegaria chegaríamos chegaríeis chegariam chega chegue cheguemos chegai cheguem chegues chegue cheguemos chegueis cheguem chegando chegado
falar
deixar
encontrar
levar
começar
partir parto partes parte partimos partis partem parti partiste partiu partimos partistes partiram partia partias partia partíamos partíeis partiam partira partiras partira partíramos partíreis partiram partirei partirás partirá partiremos partireis partirão parta partas parta partamos partais partam partisse partisses partisse partíssemos partísseis partissem partir partires partir partirmos partirdes partirem partir partires partir partirmos partirdes partirem partiria partirias partiria partiríamos partiríeis partiriam parte parta partamos parti partam partas parta partamos partais partam partindo partido
pensar
parecer
apresentar
olhar
tornar
voltar
achar
existir
entrar
chamar
considerar
continuar
viver vivo vives vive vivemos viveis vivem vivi viveste viveu vivemos vivestes viveram vivia vivias vivia vivíamos vivíeis viviam vivera viveras vivera vivêramos vivêreis viveram viverei viverás viverá viveremos vivereis viverão viva vivas viva vivamos vivais vivam vivesse vivesses vivesse vivêssemos vivêsseis vivessem viver viveres viver vivermos viverdes viverem viver viveres viver vivermos viverdes viverem viveria viverias viveria viveríamos viveríeis viveriam vive viva vivamos vivei vivam vivas viva vivamos vivais vivam vivendo vivido
tomar
acabar
receber
adorar
ajudar
aprender
beber
comer
comprar
custar
dançar
descer
experimentar
funcionar
ligar ligo ligas liga ligamos ligais ligam liguei ligaste ligou ligamos ligastes ligaram ligava ligavas ligava ligávamos ligáveis ligavam ligara ligaras ligara ligáramos ligáreis ligaram ligarei ligarás ligará ligaremos ligareis ligarão ligue ligues ligue liguemos ligueis liguem ligasse ligasses ligasse ligássemos ligásseis ligassem ligar ligares ligar ligarmos ligardes ligarem ligar ligares ligar ligarmos ligardes ligarem ligaria ligarias ligaria ligaríamos ligaríeis ligariam liga ligue liguemos ligai liguem ligues ligue liguemos ligueis liguem ligando ligado
morar
pegar pego pegas pega pegamos pegais pegam peguei pegaste pegou pegamos pegastes pegaram pegava pegavas pegava pegávamos pegáveis pegavam pegara pegaras pegara pegáramos pegáreis pegaram pegarei pegarás pegará pegaremos pegareis pegarão pegue pegues pegue peguemos pegueis peguem pegasse pegasses pegasse pegássemos pegásseis pegassem pegar pegares pegar pegarmos pegardes pegarem pegar pegares pegar pegarmos pegardes pegarem pegaria pegarias pegaria pegaríamos pegaríeis pegariam pega pegue peguemos pegai peguem pegues pegue peguemos pegueis peguem pegando pegado
subir subo sobes sobe subimos subis sobem subi subiste subiu subimos subistes subiram subia subias subia subíamos subíeis subiam subira subiras subira subíramos subíreis subiram subirei subirás subirá subiremos subireis subirão suba subas suba subamos subais subam subisse subisses subisse subíssemos subísseis subissem subir subires subir subirmos subirdes subirem subir subires subir subirmos subirdes subirem subiria subirias subiria subiríamos subiríeis subiriam sobe suba subamos subi subam subas suba subamos subais subam subindo subido
vender vendo vendes vende vendemos vendeis vendem vendi vendeste vendeu vendemos vendestes venderam vendia vendias vendia vendíamos vendíeis vendiam vendera venderas vendera vendêramos vendêreis venderam venderei venderás venderá venderemos vendereis venderão venda vendas venda vendamos vendais vendam vendesse vendesses vendesse vendêssemos vendêsseis vendessem vender venderes vender vendermos venderdes venderem vender venderes vender vendermos venderdes venderem venderia venderias venderia venderíamos venderíeis venderiam vende venda vendamos vendei vendam vendas venda vendamos vendais vendam vendendo vendido
viajar
andar
trabalhar
nadar
criar
seguir sigo segues segue seguimos seguis seguem segui seguiste seguiu seguimos seguistes seguiram seguia seguias seguia seguíamos seguíeis seguiam seguira seguiras seguira seguíramos seguíreis seguiram seguirei seguirás seguirá seguiremos seguireis seguirão siga sigas siga sigamos sigais sigam seguisse seguisses seguisse seguíssemos seguísseis seguissem seguir seguires seguir seguirmos seguirdes seguirem seguir seguires seguir seguirmos seguirdes seguirem seguiria seguirias seguiria seguiríamos seguiríeis seguiriam segue siga sigamos segui sigam sigas siga sigamos sigais sigam seguindo seguido
contar
acontecer
afirmar
tratar
esperar
gostar
usar
realizar
abrir abro abres abre abrimos abris abrem abri abriste abriu abrimos abristes abriram abria abrias abria abríamos abríeis abriam abrira abriras abrira abríramos abríreis abriram abrirei abrirás abrirá abriremos abrireis abrirão abra abras abra abramos abrais abram abrisse abrisses abrisse abríssemos abrísseis abrissem abrir abrires abrir abrirmos abrirdes abrirem abrir abrires abrir abrirmos abrirdes abrirem abriria abririas abriria abriríamos abriríeis abririam abre abra abramos abri abram abras abra abramos abrais abram abrindo aberto
escrever escrevo escreves escreve escrevemos escreveis escrevem escrevi escreveste escreveu escrevemos escrevestes escreveram escrevia escrevias escrevia escrevíamos escrevíeis escreviam escrevera escreveras escrevera escrevêramos escrevêreis escreveram escreverei escreverás escreverá escreveremos escrevereis escreverão escreva escrevas escreva escrevamos escrevais escrevam escrevesse escrevesses escrevesse escrevêssemos escrevêsseis escrevessem escrever escreveres escrever escrevermos escreverdes escreverem escrever escreveres escrever escrevermos escreverdes escreverem escreveria escreverias escreveria escreveríamos escreveríeis escreveriam escreve escreva escrevamos escrevei escrevam escrevas escreva escrevamos escrevais escrevam escrevendo escrito
permitir
ocorrer
mostrar
lembrar
trazer trago trazes traz trazemos trazeis trazem trouxe trouxeste trouxe trouxemos trouxestes trouxeram trazia trazias trazia trazíamos trazíeis traziam trouxera trouxeras trouxera trouxéramos trouxéreis trouxeram trarei trarás trará traremos trareis trarão traga tragas traga tragamos tragais tragam trouxesse trouxesses trouxesse trouxéssemos trouxésseis trouxessem trouxer trouxeres trouxer trouxermos trouxerdes trouxerem trazer trazeres trazer trazermos trazerdes trazerem traria trarias traria traríamos traríeis trariam traze traga tragamos trazei tragam tragas traga tragamos tragais tragam trazendo trazido
procurar
morrer morro morres morre morremos morreis morrem morri morreste morreu morremos morrestes morreram morria morrias morria morríamos morríeis morriam morrera morreras morrera morrêramos morrêreis morreram morrerei morrerás morrerá morreremos morrereis morrerão morra morras morra morramos morrais morram morresse morresses morresse morrêssemos morrêsseis morressem morrer morreres morrer morrermos morrerdes morrerem morrer morreres morrer morrermos morrerdes morrerem morreria morrerias morreria morreríamos morreríeis morreriam morre morra morramos morrei morram morras morra morramos morrais morram morrendo morrido
tentar
formar
aparecer apareço apareces aparece aparecemos apareceis aparecem apareci apareceste apareceu aparecemos aparecestes apareceram aparecia aparecias aparecia aparecíamos aparecíeis apareciam aparecera apareceras aparecera aparecêramos aparecêreis apareceram aparecerei aparecerás aparecerá apareceremos aparecereis aparecerão apareça apareças apareça apareçamos apareçais apareçam aparecesse aparecesses aparecesse aparecêssemos aparecêsseis aparecessem aparecer apareceres aparecer aparecermos aparecerdes aparecerem aparecer apareceres aparecer aparecermos aparecerdes aparecerem apareceria aparecerias apareceria apareceríamos apareceríeis apareceriam aparece apareça apareçamos aparecei apareçam apareças apareça apareçamos apareçais apareçam aparecendo aparecido
incluir incluo incluis inclui incluímos incluís incluem incluí incluíste incluiu incluímos incluístes incluíram incluía incluías incluía incluíamos incluíeis incluíam incluíra incluíras incluíra incluíramos incluíreis incluíram incluirei incluirás incluirá incluiremos incluireis incluirão inclua incluas inclua incluamos incluais incluam incluísse incluísses incluísse incluíssemos incluísseis incluíssem incluir incluíres incluir incluirmos incluirdes incluírem incluir incluíres incluir incluirmos incluirdes incluírem incluiria incluirias incluiria incluiríamos incluiríeis incluiriam inclui inclua incluamos incluí incluam incluas inclua incluamos incluais incluam incluindo incluído
correr
ganhar
surgir surjo surges surge surgimos surgis surgem surgi surgiste surgiu surgimos surgistes surgiram surgia surgias surgia surgíamos surgíeis surgiam surgira surgiras surgira surgíramos surgíreis surgiram surgirei surgirás surgirá surgiremos surgireis surgirão surja surjas surja surjamos surjais surjam surgisse surgisses surgisse surgíssemos surgísseis surgissem surgir surgires surgir surgirmos surgirdes surgirem surgir surgires surgir surgirmos surgirdes surgirem surgiria surgirias surgiria surgiríamos surgiríeis surgiriam surge surja surjamos surgi surjam surjas surja surjamos surjais surjam surgindo surgido
nascer nasço nasces nasce nascemos nasceis nascem nasci nasceste nasceu nascemos nascestes nasceram nascia nascias nascia nascíamos nascíeis nasciam nascera nasceras nascera nascêramos nascêreis nasceram nascerei nascerás nascerá nasceremos nascereis nascerão nasça nasças nasça nasçamos nasçais nasçam nascesse nascesses nascesse nascêssemos nascêsseis nascessem nascer nasceres nascer nascermos nascerdes nascerem nascer nasceres nascer nascermos nascerdes nascerem nasceria nascerias nasceria nasceríamos nasceríeis nasceriam nasce nasça nasçamos nascei nasçam nasças nasça nasçamos nasçais nasçam nascendo nascido
pagar pago pagas paga pagamos pagais pagam paguei pagaste pagou pagamos pagastes pagaram pagava pagavas pagava pagávamos pagáveis pagavam pagara pagaras pagara pagáramos pagáreis pagaram pagarei pagarás pagará pagaremos pagareis pagarão pague pagues pague paguemos pagueis paguem pagasse pagasses pagasse pagássemos pagásseis pagassem pagar pagares pagar pagarmos pagardes pagarem pagar pagares pagar pagarmos pagardes pagarem pagaria pagarias pagaria pagaríamos pagaríeis pagariam paga pague paguemos pagai paguem pagues pague paguemos pagueis paguem pagando pagado
representar
entender
produzir produzo produzes produz produzimos produzis produzem produzi produziste produziu produzimos produzistes produziram produzia produzias produzia produzíamos produzíeis produziam produzira produziras produzira produzíramos produzíreis produziram produzirei produzirás produzirá produziremos produzireis produzirão produza produzas produza produzamos produzais produzam produzisse produzisses produzisse produzíssemos produzísseis produzissem produzir produzires produzir produzirmos produzirdes produzirem produzir produzires produzir produzirmos produzirdes produzirem produziria produzirias produziria produziríamos produziríeis produziriam produze produza produzamos produzi produzam produzas produza produzamos produzais produzam produzindo produzido
precisar
perguntar
constituir
colocar
possuir
servir sirvo serves serve servimos servis servem servi serviste serviu servimos servistes serviram servia servias servia servíamos servíeis serviam servira serviras servira servíramos servíreis serviram servirei servirás servirá serviremos servireis servirão sirva sirvas sirva sirvamos sirvais sirvam servisse servisses servisse servíssemos servísseis servissem servir servires servir servirmos servirdes servirem servir servires servir servirmos servirdes servirem serviria servirias serviria serviríamos serviríeis serviriam serve sirva sirvamos servi sirvam sirvas sirva sirvamos sirvais sirvam servindo servido
tirar
responder
obter obtenho obténs obtém obtemos obtendes obtêm obtive obtiveste obteve obtivemos obtivestes obtiveram obtinha obtinhas obtinha obtínhamos obtínheis obtinham obtivera obtiveras obtivera obtivéramos obtivéreis obtiveram obterei obterás obterá obteremos obtereis obterão obtenha obtenhas obtenha obtenhamos obtenhais obtenham obtivesse obtivesses obtivesse obtivéssemos obtivésseis obtivessem obtiver obtiveres obtiver obtivermos obtiverdes obtiverem obter obteres obter obtermos obterdes obterem obteria obterias obteria obteríamos obteríeis obteriam obtém obtenha obtenhamos obtende obtenham obtenhas obtenha obtenhamos obtenhais obtenham obtendo obtido
desenvolver desenvolvo desenvolves desenvolve desenvolvemos desenvolveis desenvolvem desenvolvi desenvolveste desenvolveu desenvolvemos desenvolvestes desenvolveram desenvolvia desenvolvias desenvolvia desenvolvíamos desenvolvíeis desenvolviam desenvolvera desenvolveras desenvolvera desenvolvêramos desenvolvêreis desenvolveram desenvolverei desenvolverás desenvolverá desenvolveremos desenvolvereis desenvolverão desenvolva desenvolvas desenvolva desenvolvamos desenvolvais desenvolvam desenvolvesse desenvolvesses desenvolvesse desenvolvêssemos desenvolvêsseis desenvolvessem desenvolver desenvolveres desenvolver desenvolvermos desenvolverdes desenvolverem desenvolver desenvolveres desenvolver desenvolvermos desenvolverdes desenvolverem desenvolveria desenvolverias desenvolveria desenvolveríamos desenvolveríeis desenvolveriam desenvolve desenvolva desenvolvamos desenvolvei desenvolvam desenvolvas desenvolva desenvolvamos desenvolvais desenvolvam desenvolvendo desenvolvido
explicar
descobrir descubro descobres descobre descobrimos descobris descobrem descobri descobriste descobriu descobrimos descobristes descobriram descobria descobrias descobria descobríamos descobríeis descobriam descobrira descobriras descobrira descobríramos descobríreis descobriram descobrirei descobrirás descobrirá descobriremos descobrireis descobrirão descubra descubras descubra descubramos descubrais descubram descobrisse descobrisses descobrisse descobríssemos descobrísseis descobrissem descobrir descobrires descobrir descobrirmos descobrirdes descobrirem descobrir descobrires descobrir descobrirmos descobrirdes descobrirem descobriria descobririas descobriria descobriríamos descobriríeis descobririam descobre descubra descubramos descobri descubram descubras descubra descubramos descubrais descubram descobrindo descoberto
acreditar
levantar
mandar
estudar
atingir
sofrer
parar
bater
decidir
referir refiro referes refere referimos referis referem referi referiste referiu referimos referistes referiram referia referias referia referíamos referíeis referiam referira referiras referira referíramos referíreis referiram referirei referirás referirá referiremos referireis referirão refira refiras refira refiramos refirais refiram referisse referisses referisse referíssemos referísseis referissem referir referires referir referirmos referirdes referirem referir referires referir referirmos referirdes referirem referiria referirias referiria referiríamos referiríeis refeririam refere refira refiramos referi refiram refiras refira refiramos refirais refiram referindo referido
fechar
aumentar
acompanhar
defender
lançar
mudar
resolver resolvo resolves resolve resolvemos resolveis resolvem resolvi resolveste resolveu resolvemos resolvestes resolveram resolvia resolvias resolvia resolvíamos resolvíeis resolviam resolvera resolveras resolvera resolvêramos resolvêreis resolveram resolverei resolverás resolverá resolveremos resolvereis resolverão resolva resolvas resolva resolvamos resolvais resolvam resolvesse resolvesses resolvesse resolvêssemos resolvêsseis resolvessem resolver resolveres resolver resolvermos resolverdes resolverem resolver resolveres resolver resolvermos resolverdes resolverem resolveria resolverias resolveria resolveríamos resolveríeis resolveriam resolve resolva resolvamos resolvei resolvam resolvas resolva resolvamos resolvais resolvam resolvendo resolvido
participar
utilizar
provocar
compreender
estabelecer
pretender
iniciar inicio inicias inicia iniciamos iniciais iniciam iniciei iniciaste iniciou iniciamos iniciastes iniciaram iniciava iniciavas iniciava iniciávamos iniciáveis iniciavam iniciara iniciaras iniciara iniciáramos iniciáreis iniciaram iniciarei iniciarás iniciará iniciaremos iniciareis iniciarão inicie inicies inicie iniciemos inicieis iniciem iniciasse iniciasses iniciasse iniciássemos iniciásseis iniciassem iniciar iniciares iniciar iniciarmos iniciardes iniciarem iniciar iniciares iniciar iniciarmos iniciardes iniciarem iniciaria iniciarias iniciaria iniciaríamos iniciaríeis iniciariam inicia inicie iniciemos iniciai iniciem inicies inicie iniciemos inicieis iniciem iniciando iniciado
perceber
garantir
observar
aceitar aceito aceitas aceita aceitamos aceitais aceitam aceitei aceitaste aceitou aceitamos aceitastes aceitaram aceitava aceitavas aceitava aceitávamos aceitáveis aceitavam aceitara aceitaras aceitara aceitáramos aceitáreis aceitaram aceitarei aceitarás aceitará aceitaremos aceitareis aceitarão aceite aceites aceite aceitemos aceiteis aceitem aceitasse aceitasses aceitasse aceitássemos aceitásseis aceitassem aceitar aceitares aceitar aceitarmos aceitardes aceitarem aceitar aceitares aceitar aceitarmos aceitardes aceitarem aceitaria aceitarias aceitaria aceitaríamos aceitaríeis aceitariam aceita aceite aceitemos aceitai aceitem aceites aceite aceitemos aceiteis aceitem aceitando aceitado
resultar
reconhecer
sentar
marcar
construir construo constróis constrói construímos construís constroem construí construíste construiu construímos construístes construíram construía construías construía construíamos construíeis construíam construíra construíras construíra construíramos construíreis construíram construirei construirás construirá construiremos construireis construirão construa construas construa construamos construais construam construísse construísses construísse construíssemos construísseis construíssem construir construíres construir construirmos construirdes construírem construir construíres construir construirmos construirdes construírem construiria construirias construiria construiríamos construiríeis construiriam constrói construa construamos construí construam construas construa construamos construais construam construindo construído
